,fight_payout,choice_fstar,net_odds,choice_ev,choice_juice,choice_decimal_odds,parlay_net,parlay_net_odds,bankroll_pct_change,bankroll_postevent,vegas_acc_choice,event_payout_money_line,event_ml_net_odds,kelly_edge,choice_bet_sharpe,choice_bet_sigma,choice_idx,choice_edge,avg_choice_edge,date,fighter_red,fighter_blue,pred_winner,winner,red_proba,blue_proba,choice_proba,open_red,open_blue,real_odds_blue,real_odds_red,sigma_portfolio_scaled,portfolio_fscaled,portfolio_sigma,mu_portfolio,sharpe_portfolio,k,fstar_net,juice_open_red,juice_open_blue,juice_close1_red,juice_close1_blue,juice_close2_red,juice_close2_blue,close1_red,close1_blue,close2_red,close2_blue
10,35.24993914881089,0.13243961423620276,1.1,0.1747672752319639,0.0246517396386398,2.1,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.1679092037178632,0.1673033690804791,0.17540013797345375,1,0.0889069013253817,0.054217938434089896,2024-05-11,chase hooper,viacheslav borshchev,1,1.0,0.5594129882056971,0.4405870117943029,0.5594129882056971,164.0,-198.0,1.869565217391304,2.1,0.05782870292235474,0.1679092037178632,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,0.13243961423620276,0.0246517396386398,0.0185656693505812,0.0454887562750946,0.0435381588387769,0.0056843893101607,0.0053898078105479,-110.0,-130.0,110.0,-115.0
11,0.0,0.0,0.0,0.001835228283481205,0.0195196592207963,1.9803921568627447,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.0,0.0,0.0,0,-0.002668529490571281,0.054217938434089896,2024-05-11,charles johnson,jake hadley,0,1.0,0.4941228055202223,0.5058771944797777,0.5058771944797777,130.0,-155.0,1.9803921568627447,2.05,0.05782870292235474,0.0,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,-0.0,0.023106086729758,0.0195196592207963,0.0527247549940719,0.0523803501110331,-0.0036493979808703,-0.003595228920844,-122.0,-125.0,105.0,-102.0
12,28.578958159138047,0.16535854754105628,0.7142857142857144,0.14422115316776302,0.0275226920411544,1.7142857142857144,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.21774911130948932,0.17085489829494574,0.183805253742843,1,0.09256592882259773,0.054217938434089896,2024-05-11,tabatha ricci,tecia pennington,1,1.0,0.6674623393478617,0.3325376606521383,0.6674623393478617,-156.0,122.0,2.3,1.7142857142857144,0.05782870292235474,0.21774911130948932,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,0.16535854754105628,0.0275226920411544,0.0323027584092962,0.0320795539605048,0.037850515969565,0.0084369228080692,0.0096790192209161,-160.0,120.0,-140.0,130.0
13,0.0,0.0,0.0,-0.08669535542752191,0.0176336326648498,1.2469135802469136,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.0,0.0,0.0,0,-0.06267775889041682,0.054217938434089896,2024-05-11,diego ferreira,mateusz rebecki,0,1.0,0.2675477602933591,0.7324522397066409,0.7324522397066409,200.0,-245.0,1.2469135802469136,4.6,0.05782870292235474,0.0,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,-0.0,0.0258446282047153,0.0176336326648498,0.0437938372896047,0.0218876077021852,0.0125213029448839,0.0068501994227442,320.0,-480.0,360.0,-405.0
14,0.0,0.0,0.0,-0.1385511938901019,0.0154613702995864,1.434782608695652,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.0,0.0,0.0,0,-0.09656598362021396,0.054217938434089896,2024-05-11,waldo cortes acosta,robelis despaigne,0,1.0,0.3995962866506771,0.600403713349323,0.600403713349323,275.0,-345.0,1.434782608695652,3.3,0.05782870292235474,0.0,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,-0.0,0.0264861952434845,0.0154613702995864,0.0495815640458714,0.0320881274241828,-1.5998313784848508e-13,1.6009416015094757e-13,190.0,-280.0,230.0,-230.0
15,30.30472298096818,0.1553045659714854,0.8064516129032251,0.13350557964945542,0.0200233728765578,1.806451612903225,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.17273165493699116,0.14903612110771003,0.15473188341708483,1,0.07778205834487739,0.054217938434089896,2024-05-11,joaquin buckley,nursulton ruziboev,1,1.0,0.6274763030202345,0.3725236969797655,0.6274763030202345,-148.0,124.0,2.2,1.806451612903225,0.05782870292235474,0.17273165493699116,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,0.1553045659714854,0.0200233728765578,0.0231793921004005,0.0414015851909125,0.0453752743132196,0.0038771838960715,0.0042396992208115,-142.0,100.0,-124.0,120.0
16,0.0,0.0,0.0,-0.10867488370492007,0.0190342109773964,1.617283950617284,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.0,0.0,0.0,1,-0.05526708772457256,0.054217938434089896,2024-05-11,derrick lewis,rodrigo nascimento,1,1.0,0.5511246902282555,0.4488753097717445,0.5511246902282555,-162.0,136.0,2.45,1.617283950617284,0.05782870292235474,0.0,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,0.0,0.0190342109773964,0.0230152132689483,0.0276369667218073,0.034258584535446,0.0119288327341947,0.0145550432589505,-175.0,135.0,-162.0,145.0
17,11.446602024140246,0.05534962284163058,0.8547008547008548,0.02424747064946886,0.0200233728765578,1.8547008547008548,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.05535300132071509,0.026162027998831903,0.051302226071464195,0,0.0262369297173225,0.054217938434089896,2024-05-11,jj aldrich,veronica hardy,0,0.0,0.4477559720461389,0.5522440279538611,0.5522440279538611,124.0,-148.0,1.8547008547008548,2.05,0.05782870292235474,0.05535300132071509,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,0.05534962284163058,0.0231793921004005,0.0200233728765578,0.0369492043071655,0.0355145638087763,0.0138119762853189,0.0131634086759039,-107.0,-125.0,105.0,-117.0
18,15.472854622348965,0.13428947019788998,0.4761904761904765,0.07192057011702818,0.0188793207747618,1.4761904761904765,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.13429766707698404,0.10503896336017793,0.09195411371724696,0,0.04248434188493133,0.054217938434089896,2024-05-11,alex caceres,sean woodson,0,0.0,0.273860258952981,0.726139741047019,0.726139741047019,150.0,-180.0,1.4761904761904765,3.25,0.05782870292235474,0.13429766707698404,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,0.13428947019788998,0.023977822082381,0.0188793207747618,0.068789348443151,0.0435907337861773,-0.0086522931456048,-0.0062360443233779,175.0,-298.0,225.0,-210.0
19,0.0,0.0,0.0,-0.02936338898034646,0.017924977552359,1.4,24.31257560628461,2.6000000000000005,0.6007780027929883,387.32799448146386,0.8333333333333334,121.05307693540632,3.9516286580802706,0.0,0.0,0.0,0,-0.012132222385958236,0.054217938434089896,2024-05-11,alonzo menifield,carlos ulberg,0,0.0,0.3066881349859617,0.6933118650140383,0.6933118650140383,185.0,-225.0,1.4,3.25,0.05782870292235474,0.0,0.05782870292235474,0.017120245661717493,0.29605100575581733,1.0,0.0,0.0252599077377893,0.017924977552359,0.0352656719318592,0.0227647086791665,0.0131363950923042,0.0088416268857176,210.0,-278.0,225.0,-250.0
20,-50.95530850922596,0.13155596609391088,-1.0,0.2918239048033685,0.0219819935623222,2.23,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.24706705049090277,0.26596169740022074,0.27109193589635444,1,0.13805051385033051,0.0665069904867009,2024-05-18,luana pinheiro,angela hill,1,0.0,0.5792932308535285,0.4207067691464715,0.5792932308535285,120.0,-142.0,1.7692307692307692,2.23,0.10340998096712913,0.24706705049090277,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,-0.13155596609391088,0.0219819935623222,0.0193403204872646,0.0423096855199633,0.0370553938451158,0.0071877762703446,0.0064601083075458,110.0,-152.0,123.0,-130.0
21,0.0,0.0,0.0,-0.17454086979698616,0.0169990228350114,1.25,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.0,0.0,0.0,1,-0.13666741535145244,0.0665069904867009,2024-05-18,adrian yanez,vinicius salvador,1,1.0,0.6603673041624111,0.3396326958375889,0.6603673041624111,-250.0,205.0,4.8,1.25,0.10340998096712913,0.0,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,0.0,0.0169990228350114,0.0251555439097192,0.0285931975881342,0.0614630875901021,0.0029652804861365,0.0053680528471968,-550.0,310.0,-400.0,380.0
22,0.0,0.0,0.0,-0.007321983927989717,0.0193403204872646,1.6451612903225803,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.007048956132004411,-0.009086393074226465,0.005680179482223719,0,0.0028155151741047213,0.0665069904867009,2024-05-18,edson barboza,lerone murphy,0,0.0,0.3966074804268171,0.6033925195731829,0.6033925195731829,120.0,-142.0,1.6451612903225803,2.45,0.10340998096712913,0.007048956132004411,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,0.0,0.0219819935623222,0.0193403204872646,0.0392764126889053,0.0318698323703832,0.0087402697052005,0.0072661328558238,130.0,-175.0,145.0,-155.0
23,18.74112629499001,0.059030522982200836,0.819672131147541,0.03631722187841313,0.0223911054816955,1.819672131147541,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.05903412613931383,0.04005405708756255,0.05352654920106514,1,0.02700814095548898,0.0665069904867009,2024-05-18,khaos williams,carlston harris,1,1.0,0.5695076624737225,0.4304923375262774,0.5695076624737225,105.0,-125.0,2.15,1.819672131147541,0.10340998096712913,0.05903412613931383,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,0.059030522982200836,0.0223911054816955,0.0209693281226405,0.0373951990502948,0.0409876392335334,0.0070500280313161,0.0076158005880007,-140.0,102.0,-122.0,115.0
24,53.55837710224642,0.16869738566719483,0.819672131147541,0.24122829127598233,0.0169990228350114,1.819672131147541,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.2897817117604655,0.27034011704156696,0.2585762998699083,1,0.12970215109976713,0.0665069904867009,2024-05-18,themba gorimbo,ramiz brahimaj,1,1.0,0.6821164483588732,0.3178835516411268,0.6821164483588732,-250.0,205.0,2.25,1.819672131147541,0.10340998096712913,0.2897817117604655,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,0.16869738566719483,0.0169990228350114,0.0251555439097192,0.0412226385794758,0.0456636010648967,-0.0028647477095564,-0.0031412582964496,-145.0,102.0,-122.0,125.0
25,10.366172275711662,0.07092272420797238,0.37735849056603765,0.03224461763501024,0.0187287731158957,1.3773584905660377,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.07092705325174996,0.05278688089725605,0.04332545649992307,1,0.019128350880634692,0.0665069904867009,2024-05-18,abus magomedov,warlley alves,1,1.0,0.7494378730774732,0.2505621269225268,0.7494378730774732,-185.0,154.0,3.8,1.3773584905660377,0.10340998096712913,0.07092705325174996,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,0.07092272420797238,0.0187287731158957,0.0240948213032229,0.0403338993103272,0.070143648800863,-0.0042821249365645,-0.0065325830663193,-360.0,205.0,-265.0,280.0
26,-64.75004295904965,0.16717108982978085,-1.0,0.06990797512656016,0.0222254993026449,1.4587155963302751,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.16718129376616794,0.10291990797216127,0.11355728892988037,1,0.05350586052160311,0.0665069904867009,2024-05-18,piera rodriguez,ariane carnelossi,1,0.0,0.7334589263446231,0.2665410736553769,0.7334589263446231,-120.0,100.0,3.05,1.4587155963302751,0.10340998096712913,0.16718129376616794,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,-0.16717108982978085,0.0222254993026449,0.0232290461519004,0.0289529620271689,0.0424756094014026,0.0055815253719485,0.0078219182820364,-250.0,180.0,-218.0,205.0
27,14.352745545531803,0.17786780093389212,0.20833333333333326,0.03159516032025872,0.0146095237354543,1.2083333333333333,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.1778786577855636,0.06847718731784316,0.0820726570470993,0,0.03164692561238103,0.0665069904867009,2024-05-18,victor martinez,tom nolan,0,0.0,0.1462660742177169,0.8537339257822831,0.8537339257822831,330.0,-425.0,1.2083333333333333,5.3,0.10340998096712913,0.1778786577855636,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,0.17786780093389212,0.0274724253232388,0.0146095237354543,0.0548316593126138,0.0245334200524655,0.010766245452921,0.0054992067266496,350.0,-600.0,430.0,-480.0
28,0.0,0.0,0.0,-0.009697717004182566,0.0164642876034875,1.2666666666666666,-13.193487867843851,-1.0,-0.08230858231747373,355.4475763638243,0.8333333333333334,-18.686930249795715,0.22503608619445292,0.01036101296576773,-0.01846652828073028,0.0054410969994576714,0,0.0022842579864755796,0.0665069904867009,2024-05-18,vanessa demopoulos,emily ducote,0,1.0,0.2181824081611967,0.7818175918388033,0.7818175918388033,240.0,-298.0,1.2666666666666666,4.2,0.10340998096712913,0.01036101296576773,0.10340998096712913,0.04131129007164042,0.3994903556241058,1.0,-0.0,0.0263970780483009,0.0164642876034875,0.0418374743547801,0.0222650897477839,0.0176285719475658,0.0099403503581985,290.0,-420.0,320.0,-375.0
29,25.514008779143442,0.2871197945997882,0.25,0.0840205911025004,0.0222663835266408,1.25,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.3612479430750215,0.16727952982468097,0.18144638344892963,1,0.0750960807493064,0.0795695132482607,2024-06-01,islam makhachev,dustin poirier,1,1.0,0.8672164728820003,0.1327835271179996,0.8672164728820003,-400.0,280.0,4.5,1.25,0.11029108085341734,0.3612479430750215,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.2871197945997882,0.0222663835266408,0.0408915112102011,0.0273349729556402,0.055998360377693,0.0078796078673061,0.0143426143549159,-500.0,300.0,-400.0,350.0
30,0.0,0.0,0.0,-0.10290194372386544,0.0168967792200803,1.3636363636363638,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.0,0.0,0.0,0,-0.06469036804318096,0.0795695132482607,2024-06-01,niko price,alex morono,0,1.0,0.3421280920641681,0.657871907935832,0.657871907935832,225.0,-278.0,1.3636363636363638,3.4,0.11029108085341734,0.0,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,-0.0,0.0262452639219628,0.0168967792200803,0.0446806160174017,0.0279000291438885,0.0166799230378363,0.0107710573543203,210.0,-300.0,240.0,-275.0
31,31.907291030206377,0.18402136056477603,0.4878048780487805,0.0746931605248553,0.0316294610237879,1.4878048780487805,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.18403259302284627,0.10607743955164564,0.12958434960874368,1,0.06262438428446004,0.0795695132482607,2024-06-01,ailin perez,joselyne edwards,1,1.0,0.7223347472380175,0.2776652527619825,0.7223347472380175,-250.0,175.0,2.8,1.4878048780487805,0.11029108085341734,0.18403259302284627,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.18402136056477603,0.0316294610237879,0.0462926168982899,0.0296533748621354,0.0422095328216678,0.0124207845874261,0.0168532200964144,-235.0,170.0,-205.0,180.0
32,0.0,0.0,0.0,-0.001196541250128913,0.0187287731158957,1.5128205128205128,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.0,0.0,0.0,1,-0.0032029865802440938,0.0795695132482607,2024-06-01,sean strickland,paulo costa,1,1.0,0.660226015105847,0.339773984894153,0.660226015105847,-185.0,154.0,3.0,1.5128205128205128,0.11029108085341734,0.0,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.0,0.0187287731158957,0.0240948213032229,0.046834147228101,0.0674515670576132,-0.0024120525335487,-0.0032376649805757,-250.0,150.0,-195.0,200.0
33,0.0,0.0,0.0,-0.03212342305286786,0.0188658503251424,1.3636363636363638,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.0,0.0,0.0,1,-0.01919970817057126,0.0795695132482607,2024-06-01,kevin holland,michal oleksiejczuk,1,1.0,0.7097761564278968,0.2902238435721032,0.7097761564278968,-200.0,165.0,3.6,1.3636363636363638,0.11029108085341734,0.0,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.0,0.0188658503251424,0.0251593069075619,0.0336940503268413,0.0563284552995652,0.0043574687348652,0.0067536423762459,-330.0,210.0,-275.0,260.0
34,0.0,0.0,0.0,-0.031025133709032343,0.0262663073127574,1.2857142857142856,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.0,0.0,0.0,0,-0.024130659551272693,0.0795695132482607,2024-06-01,mickey gall,bassil hafez,0,0.0,0.2463528817736917,0.7536471182263083,0.7536471182263083,200.0,-275.0,1.2857142857142856,4.5,0.11029108085341734,0.0,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.0,0.040400359353909,0.0262663073127574,0.0560544392342521,0.0287940456142326,-1.968980534172715e-13,1.9706458687096529e-13,275.0,-450.0,350.0,-350.0
35,0.0,0.0,0.0,-0.0052325789616445295,0.0169990228350114,1.2,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.017133282147471427,-0.011500844988097801,0.007795188249346781,1,0.002981336480092467,0.0795695132482607,2024-06-01,grant dawson,joe solecki,1,1.0,0.8289728508652963,0.1710271491347037,0.8289728508652963,-250.0,205.0,5.3,1.2,0.11029108085341734,0.017133282147471427,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.0,0.0169990228350114,0.0251555439097192,0.0245334200524655,0.0548316593126138,0.0073418189481296,0.0146707596682225,-600.0,350.0,-500.0,430.0
36,0.0,0.0,0.0,-0.10096886881659717,0.0190342109773964,1.6134969325153374,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.0,0.0,0.0,0,-0.05076159108544864,0.0795695132482607,2024-06-01,phil rowe,jake matthews,0,0.0,0.4428058008254955,0.5571941991745044,0.5571941991745044,136.0,-162.0,1.6134969325153374,2.46,0.11029108085341734,0.0,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.0,0.0230152132689483,0.0190342109773964,0.0392764126889053,0.0318698323703832,0.0144598553006033,0.0118160728579176,130.0,-175.0,146.0,-163.0
37,40.556401775576646,0.20081517464604523,0.5681818181818183,0.17145413531363157,0.0339796305551364,1.5681818181818183,24.43410361983121,1.0391072891072892,0.4222537385245543,505.5366443329411,1.0,125.65496434928559,1.606286996530899,0.31427603604936527,0.22886813489393645,0.23543655841653477,1,0.11594660354692699,0.0795695132482607,2024-06-01,randy brown,elizeu zaleski dos santos,1,1.0,0.7470142312144896,0.2529857687855104,0.7470142312144896,-163.0,120.0,2.65,1.5681818181818183,0.11029108085341734,0.31427603604936527,0.11029108085341734,0.0370661266230226,0.33607546808146194,1.0,0.20081517464604523,0.0339796305551364,0.0403376871081888,0.0278740388872247,0.0363687167169306,0.0066135317527271,0.0084261182336002,-195.0,148.0,-176.0,165.0
