,fight_payout,choice_fstar,net_odds,choice_ev,choice_juice,choice_decimal_odds,parlay_net,parlay_net_odds,bankroll_pct_change,bankroll_postevent,vegas_acc_choice,event_payout_money_line,event_ml_net_odds,kelly_edge,choice_bet_sharpe,choice_bet_sigma,choice_idx,choice_edge,avg_choice_edge,date,fighter_red,fighter_blue,pred_winner,winner,red_proba,blue_proba,choice_proba,open_red,open_blue,real_odds_blue,real_odds_red,beta_post,sigma_portfolio_scaled,portfolio_fscaled,portfolio_sigma,mu_portfolio,sharpe_portfolio,k,juice_open_red,juice_open_blue,juice_close1_red,juice_close1_blue,juice_close2_red,juice_close2_blue,close1_red,close1_blue,close2_red,close2_blue
11,0.0,0.0,0.0,0.002674742260755869,0.0195196592207963,1.9803921568627447,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.0,,,0,-0.002244616492145468,0.053026167866811136,2024-05-11,charles johnson,jake hadley,0,1.0,0.4936988925217964,0.5063011074782036,0.5063011074782036,130.0,-155.0,1.9803921568627447,2.05,1,0.05587356479153786,0.0,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.023106086729758,0.0195196592207963,0.0527247549940719,0.0523803501110331,-0.0036493979808703,-0.003595228920844,-122.0,-125.0,105.0,-102.0
12,22.936123621861555,0.0931141238233771,0.7142857142857144,0.1419912816735837,0.0275226920411544,1.7142857142857144,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.21468924918691393,,,1,0.09126517045099314,0.053026167866811136,2024-05-11,tabatha ricci,tecia pennington,1,1.0,0.6661615809762571,0.3338384190237429,0.6661615809762571,-156.0,122.0,2.3,1.7142857142857144,1,0.05587356479153786,0.21468924918691393,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.0275226920411544,0.0323027584092962,0.0320795539605048,0.037850515969565,0.0084369228080692,0.0096790192209161,-160.0,120.0,-140.0,130.0
13,0.0,0.0,0.0,-0.08633709686193011,0.0176336326648498,1.2469135802469136,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.0,,,0,-0.06239044261504123,0.053026167866811136,2024-05-11,diego ferreira,mateusz rebecki,0,1.0,0.2672604440179835,0.7327395559820165,0.7327395559820165,200.0,-245.0,1.2469135802469136,4.6,1,0.05587356479153786,0.0,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.0258446282047153,0.0176336326648498,0.0437938372896047,0.0218876077021852,0.0125213029448839,0.0068501994227442,320.0,-480.0,360.0,-405.0
14,0.0,0.0,0.0,-0.13598389728360738,0.0154613702995864,1.434782608695652,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.0,,,0,-0.09477665568235416,0.053026167866811136,2024-05-11,waldo cortes acosta,robelis despaigne,0,1.0,0.3978069587128172,0.6021930412871828,0.6021930412871828,275.0,-345.0,1.434782608695652,3.3,1,0.05587356479153786,0.0,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.0264861952434845,0.0154613702995864,0.0495815640458714,0.0320881274241828,-1.5998313784848508e-13,1.6009416015094757e-13,190.0,-280.0,230.0,-230.0
15,24.222392592736096,0.08709760813647549,0.8064516129032251,0.12822519605285365,0.0200233728765578,1.806451612903225,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.16624035551118527,,,1,0.07485898885390141,0.053026167866811136,2024-05-11,joaquin buckley,nursulton ruziboev,1,1.0,0.6245532335292585,0.3754467664707415,0.6245532335292585,-148.0,124.0,2.2,1.806451612903225,1,0.05587356479153786,0.16624035551118527,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.0200233728765578,0.0231793921004005,0.0414015851909125,0.0453752743132196,0.0038771838960715,0.0042396992208115,-142.0,100.0,-124.0,120.0
16,0.0,0.0,0.0,-0.10822789245912584,0.0190342109773964,1.617283950617284,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.0,,,1,-0.05499070382450133,0.053026167866811136,2024-05-11,derrick lewis,rodrigo nascimento,1,1.0,0.5514010741283267,0.4485989258716732,0.5514010741283267,-162.0,136.0,2.45,1.617283950617284,1,0.05587356479153786,0.0,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.0190342109773964,0.0230152132689483,0.0276369667218073,0.034258584535446,0.0119288327341947,0.0145550432589505,-175.0,135.0,-162.0,145.0
17,15.751137605886694,0.05343985757517658,0.8547008547008548,0.022568464802431742,0.0200233728765578,1.8547008547008548,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.05344311948432479,,,0,0.02533165928366654,0.053026167866811136,2024-05-11,jj aldrich,veronica hardy,0,0.0,0.4486612424797948,0.5513387575202051,0.5513387575202051,124.0,-148.0,1.8547008547008548,2.05,1,0.05587356479153786,0.05344311948432479,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.0231793921004005,0.0200233728765578,0.0369492043071655,0.0355145638087763,0.0138119762853189,0.0131634086759039,-107.0,-125.0,105.0,-117.0
18,18.81202596236854,0.11455719438739217,0.4761904761904765,0.06832776821126196,0.0188793207747618,1.4761904761904765,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.12660405213106465,,,0,0.04005050833586388,0.053026167866811136,2024-05-11,alex caceres,sean woodson,0,0.0,0.2762940925020485,0.7237059074979515,0.7237059074979515,150.0,-180.0,1.4761904761904765,3.25,1,0.05587356479153786,0.12660405213106465,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.023977822082381,0.0188793207747618,0.068789348443151,0.0435907337861773,-0.0086522931456048,-0.0062360443233779,175.0,-298.0,225.0,-210.0
19,0.0,0.0,0.0,-0.03108127838446262,0.017924977552359,1.4,34.66483717074817,2.6000000000000005,0.4184958497265702,489.1708450094575,0.8333333333333334,109.65420929185407,3.9516286580802706,0.0,,,0,-0.013359286246041213,0.053026167866811136,2024-05-11,alonzo menifield,carlos ulberg,0,0.0,0.3079151988460447,0.6920848011539553,0.6920848011539553,185.0,-225.0,1.4,3.25,1,0.05587356479153786,0.0,0.05587356479153786,0.016173185495292938,0.28946041935277406,1.0,0.0252599077377893,0.017924977552359,0.0352656719318592,0.0227647086791665,0.0131363950923042,0.0088416268857176,210.0,-278.0,225.0,-250.0
20,-36.8504441202065,0.07533246205524378,-1.0,0.2877854249098465,0.0219819935623222,2.23,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.24382596963909803,"[np.float64(0.26220289477929926), 0, np.float64(-0.011474352131522121), np.float64(0.041032462415963575), np.float64(0.2664951175201156), np.float64(0.04898788678774223), np.float64(0.10076283983241077), np.float64(0.06622197834309837), 0]","[0.26761551 0.         0.00332067 0.05449214 0.25502338 0.03951784
 0.11144483 0.07985565 0.        ]",1,0.13623953631960317,0.06539064997040263,2024-05-18,luana pinheiro,angela hill,1,0.0,0.5774822533228011,0.4225177466771989,0.5774822533228011,120.0,-142.0,1.7692307692307692,2.23,1,0.0872681960929672,0.21163891743182048,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0219819935623222,0.0193403204872646,0.0423096855199633,0.0370553938451158,0.0071877762703446,0.0064601083075458,110.0,-152.0,123.0,-130.0
21,0.0,0.0,0.0,-0.17267499943654765,0.0169990228350114,1.25,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.0,,,1,-0.13517471906310163,0.06539064997040263,2024-05-18,adrian yanez,vinicius salvador,1,1.0,0.6618600004507619,0.3381399995492381,0.6618600004507619,-250.0,205.0,4.8,1.25,1,0.0872681960929672,0.0,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0169990228350114,0.0251555439097192,0.0285931975881342,0.0614630875901021,0.0029652804861365,0.0053680528471968,-550.0,310.0,-400.0,380.0
22,0.0,0.004120963821281447,0.0,-0.009246012329670927,0.0193403204872646,1.6451612903225803,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.004120963821281447,,,0,0.0016460077142592677,0.06539064997040263,2024-05-18,edson barboza,lerone murphy,0,0.0,0.3977769878866626,0.6022230121133374,0.6022230121133374,120.0,-142.0,1.6451612903225803,2.45,1,0.0872681960929672,0.003576962385108676,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0219819935623222,0.0193403204872646,0.0392764126889053,0.0318698323703832,0.0087402697052005,0.0072661328558238,130.0,-175.0,145.0,-155.0
23,24.09598865488603,0.06009578546814784,0.819672131147541,0.0372041079566971,0.0223911054816955,1.819672131147541,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.060099453647691765,,,1,0.027495528800311697,0.06539064997040263,2024-05-18,khaos williams,carlston harris,1,1.0,0.5699950503185452,0.4300049496814547,0.5699950503185452,105.0,-125.0,2.15,1.819672131147541,1,0.0872681960929672,0.05216582682750369,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0223911054816955,0.0209693281226405,0.0373951990502948,0.0409876392335334,0.0070500280313161,0.0076158005880007,-140.0,102.0,-122.0,115.0
24,42.13768866223337,0.10509207711864105,0.819672131147541,0.23789237528937013,0.0169990228350114,1.819672131147541,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.2856858456133756,,,1,0.12786889997198925,0.06539064997040263,2024-05-18,themba gorimbo,ramiz brahimaj,1,1.0,0.6802831972310953,0.3197168027689047,0.6802831972310953,-250.0,205.0,2.25,1.819672131147541,1,0.0872681960929672,0.24797294226165878,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0169990228350114,0.0251555439097192,0.0412226385794758,0.0456636010648967,-0.0028647477095564,-0.0031412582964496,-145.0,102.0,-122.0,125.0
25,11.940119657774913,0.06468357101799839,0.37735849056603765,0.029926877398598117,0.0187287731158957,1.3773584905660377,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.06468751923084207,,,1,0.017445607969266974,0.06539064997040263,2024-05-18,abus magomedov,warlley alves,1,1.0,0.7477551301661055,0.2522448698338945,0.7477551301661055,-185.0,154.0,3.8,1.3773584905660377,1,0.0872681960929672,0.05614822966408989,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0187287731158957,0.0240948213032229,0.0403338993103272,0.070143648800863,-0.0042821249365645,-0.0065325830663193,-360.0,205.0,-265.0,280.0
26,-64.94968570072194,0.1327750546937568,-1.0,0.06844904701661625,0.0222254993026449,1.4587155963302751,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.16405629684031006,,,1,0.05250571483616984,0.06539064997040263,2024-05-18,piera rodriguez,ariane carnelossi,1,0.0,0.7324587806591898,0.2675412193408102,0.7324587806591898,-120.0,100.0,3.05,1.4587155963302751,1,0.0872681960929672,0.14239950368104298,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0222254993026449,0.0232290461519004,0.0289529620271689,0.0424756094014026,0.0055815253719485,0.0078219182820364,-250.0,180.0,-218.0,205.0
27,17.634991169120692,0.17304375041023304,0.20833333333333326,0.030558031281430448,0.0146095237354543,1.2083333333333333,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.17305431280725497,,,0,0.03078861192507487,0.06539064997040263,2024-05-18,victor martinez,tom nolan,0,0.0,0.147124387905023,0.852875612094977,0.852875612094977,330.0,-425.0,1.2083333333333333,5.3,1,0.0872681960929672,0.15020970683986637,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0274724253232388,0.0146095237354543,0.0548316593126138,0.0245334200524655,0.010766245452921,0.0054992067266496,350.0,-600.0,430.0,-480.0
28,0.0,0.0,0.0,-0.013421462911036686,0.0164642876034875,1.2666666666666666,-16.67816379514986,-1.0,-0.046342715849357306,466.5013395373942,0.8333333333333334,-5.991341676913432,0.22503608619445292,0.0,,,0,-0.0006555414136724114,0.06539064997040263,2024-05-18,vanessa demopoulos,emily ducote,0,1.0,0.2211222075613446,0.7788777924386553,0.7788777924386553,240.0,-298.0,1.2666666666666666,4.2,1,0.0872681960929672,0.0,0.10054035802690904,0.03954194670566866,0.3932942698999091,0.8679916981159981,0.0263970780483009,0.0164642876034875,0.0418374743547801,0.0222650897477839,0.0176285719475658,0.0099403503581985,290.0,-420.0,320.0,-375.0
29,19.615512887232217,0.16819255358781118,0.25,0.08222438327657822,0.0222663835266408,1.25,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.35433545042853265,"[np.float64(0.16362068797015136), 0, np.float64(0.1026842951333277), 0, 0, 0, np.float64(-0.01332580774436666), 0, np.float64(0.22428159333092787), np.float64(0.150820290392525)]","[0.17806436 0.         0.12629116 0.         0.         0.
 0.00598614 0.         0.23119614 0.14798029]",1,0.07365911448856866,0.07779933104278194,2024-06-01,islam makhachev,dustin poirier,1,1.0,0.8657795066212626,0.1342204933787374,0.8657795066212626,-400.0,280.0,4.5,1.25,1,0.08124969981069359,0.2720355774537813,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0222663835266408,0.0408915112102011,0.0273349729556402,0.055998360377693,0.0078796078673061,0.0143426143549159,-500.0,300.0,-400.0,350.0
30,0.0,0.0,0.0,-0.10204110079509957,0.0168967792200803,1.3636363636363638,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.0,,,0,-0.06405908322875264,0.07779933104278194,2024-06-01,niko price,alex morono,0,1.0,0.3414968072497397,0.6585031927502603,0.6585031927502603,225.0,-278.0,1.3636363636363638,3.4,1,0.08124969981069359,0.0,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0262452639219628,0.0168967792200803,0.0446806160174017,0.0279000291438885,0.0166799230378363,0.0107710573543203,210.0,-300.0,240.0,-275.0
31,25.176914595764202,0.11063778503293967,0.4878048780487805,0.07231340359160837,0.0316294610237879,1.4878048780487805,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.1793321596734946,,,1,0.06102487552604818,0.07779933104278194,2024-06-01,ailin perez,joselyne edwards,1,1.0,0.7207352384796056,0.2792647615203943,0.7207352384796056,-250.0,175.0,2.8,1.4878048780487805,1,0.08124969981069359,0.13767949990274092,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0316294610237879,0.0462926168982899,0.0296533748621354,0.0422095328216678,0.0124207845874261,0.0168532200964144,-235.0,170.0,-205.0,180.0
32,0.0,0.0,0.0,-0.0012391421808961023,0.0187287731158957,1.5128205128205128,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.0,,,1,-0.0032311465175308696,0.07779933104278194,2024-06-01,sean strickland,paulo costa,1,1.0,0.6601978551685602,0.3398021448314398,0.6601978551685602,-185.0,154.0,3.0,1.5128205128205128,1,0.08124969981069359,0.0,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0187287731158957,0.0240948213032229,0.046834147228101,0.0674515670576132,-0.0024120525335487,-0.0032376649805757,-250.0,150.0,-195.0,200.0
33,0.0,0.0,0.0,-0.033030753913601496,0.0188658503251424,1.3636363636363638,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.0,,,1,-0.019865084135109234,0.07779933104278194,2024-06-01,kevin holland,michal oleksiejczuk,1,1.0,0.7091107804633588,0.2908892195366411,0.7091107804633588,-200.0,165.0,3.6,1.3636363636363638,1,0.08124969981069359,0.0,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0188658503251424,0.0251593069075619,0.0336940503268413,0.0563284552995652,0.0043574687348652,0.0067536423762459,-330.0,210.0,-275.0,260.0
34,0.0,0.0,0.0,-0.031218573952121714,0.0262663073127574,1.2857142857142856,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.0,,,0,-0.02428111307367553,0.07779933104278194,2024-06-01,mickey gall,bassil hafez,0,0.0,0.2465033352960945,0.7534966647039054,0.7534966647039054,200.0,-275.0,1.2857142857142856,4.5,1,0.08124969981069359,0.0,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.040400359353909,0.0262663073127574,0.0560544392342521,0.0287940456142326,-1.968980534172715e-13,1.9706458687096529e-13,275.0,-450.0,350.0,-350.0
35,0.0,0.01315729578239345,0.0,-0.006062805401099297,0.0169990228350114,1.2,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.01315729578239345,,,1,0.002289481113880165,0.07779933104278194,2024-06-01,grant dawson,joe solecki,1,1.0,0.828280995499084,0.171719004500916,0.828280995499084,-250.0,205.0,5.3,1.2,1,0.08124969981069359,0.010101310923208113,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0169990228350114,0.0251555439097192,0.0245334200524655,0.0548316593126138,0.0073418189481296,0.0146707596682225,-600.0,350.0,-500.0,430.0
36,0.0,0.0,0.0,-0.09963162094104366,0.0190342109773964,1.6134969325153374,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.0,,,0,-0.04993280247816645,0.07779933104278194,2024-06-01,phil rowe,jake matthews,0,0.0,0.4419770122182134,0.5580229877817866,0.5580229877817866,136.0,-162.0,1.6134969325153374,2.46,1,0.08124969981069359,0.0,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0230152132689483,0.0190342109773964,0.0392764126889053,0.0318698323703832,0.0144598553006033,0.0118160728579176,130.0,-175.0,146.0,-163.0
37,31.234982682945155,0.11784225437915777,0.5681818181818183,0.1680963079581823,0.0339796305551364,1.5681818181818183,31.129084475886014,0.9602272727272729,0.2783143214340121,596.3353432988017,1.0,98.70491928552146,1.606286996530899,0.30847219935263154,,,1,0.11380538030577092,0.07779933104278194,2024-06-01,randy brown,elizeu zaleski dos santos,1,1.0,0.7448730079733336,0.2551269920266664,0.7448730079733336,-163.0,120.0,2.65,1.5681818181818183,1,0.08124969981069359,0.23682477374997032,0.10583045515249387,0.03471379351639211,0.3280132686415465,0.7677345778549168,0.0339796305551364,0.0403376871081888,0.0278740388872247,0.0363687167169306,0.0066135317527271,0.0084261182336002,-195.0,148.0,-176.0,165.0
